id	locationID	countryCode	establishmentMeans	occurrenceRemarks
91844	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91844	BR-TO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91844	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91845	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91845	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91846	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91846	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91846	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91846	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91846	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91846	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91846	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91846	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91846	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91846	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91847	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91847	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91847	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91848	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91848	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91848	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91848	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91848	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91848	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91848	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91849	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-AL	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-PB	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-SE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-MA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91849	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91850	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91850	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91851	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91851	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91851	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91851	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91853	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91855	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-TO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-AL	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-MA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91855	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91856	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91856	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91856	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91856	BR-TO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91856	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91856	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91856	BR-MA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91856	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
91857	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
91857	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
91857	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
91857	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
91857	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
91857	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
91858	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-AL	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-TO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-MA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91858	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91859	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
91859	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
91860	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-TO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91860	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado","Mata Atlântica"]}
91862	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91862	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91862	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91862	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91862	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91862	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91863	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91863	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91863	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91863	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91863	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91863	BR-PB	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91863	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91864	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91864	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91864	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91864	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91864	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91864	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91864	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91864	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91864	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91865	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91865	BR-PE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Mata Atlântica"]}
91867	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-AL	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-MA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-SE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91867	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
91873	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Mata Atlântica","Pampa"]}
91876	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91876	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91876	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91877	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91877	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91877	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
91879	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica","Pantanal"]}
91879	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica","Pantanal"]}
91879	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica","Pantanal"]}
91879	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica","Pantanal"]}
91879	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica","Pantanal"]}
91879	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica","Pantanal"]}
91879	BR-PI	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica","Pantanal"]}
91879	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica","Pantanal"]}
91879	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica","Pantanal"]}
91879	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica","Pantanal"]}
91879	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica","Pantanal"]}
91879	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Mata Atlântica","Pantanal"]}
