id	relatedResourceID	relationshipOfResource
122076	616039	Tem como sinônimo HOMOTIPICO
138358	616040	Tem como sinônimo HOMOTIPICO
616039	616040	Tem como sinônimo HOMOTIPICO
122076	616040	Tem como sinônimo HOMOTIPICO
122076	616041	Tem como sinônimo HETEROTIPICO
87065	616042	Tem como sinônimo HOMOTIPICO
87065	616043	Tem como sinônimo HETEROTIPICO
616043	616044	Tem como sinônimo BASIONIMO
87065	616044	Tem como sinônimo HETEROTIPICO
616121	616044	Tem como sinônimo BASIONIMO
24313	616045	Tem como sinônimo HETEROTIPICO
24312	616045	Tem como sinônimo HETEROTIPICO
87065	616046	Tem como sinônimo HOMOTIPICO
24311	616048	Tem como sinônimo HETEROTIPICO
616048	616049	Tem como sinônimo BASIONIMO
24311	616049	Tem como sinônimo HETEROTIPICO
616051	616050	Tem como sinônimo HOMOTIPICO
13602	616054	Tem como sinônimo HETEROTIPICO
32357	616055	Tem como sinônimo HETEROTIPICO
616052	616055	Tem como sinônimo BASIONIMO
32357	616052	Tem como sinônimo HETEROTIPICO
87063	616056	Tem como sinônimo BASIONIMO
13602	616057	Tem como sinônimo HETEROTIPICO
13602	616058	Tem como sinônimo HETEROTIPICO
32357	616059	Tem como sinônimo HOMOTIPICO
616060	616059	Tem como sinônimo BASIONIMO
616142	616059	Tem como sinônimo BASIONIMO
32357	616060	Tem como sinônimo HOMOTIPICO
13601	616061	Tem como sinônimo HOMOTIPICO
13602	616063	Tem como sinônimo HETEROTIPICO
616064	616063	Tem como sinônimo BASIONIMO
13602	616064	Tem como sinônimo HETEROTIPICO
24311	616065	Tem como sinônimo HETEROTIPICO
616100	616065	Tem como sinônimo HOMOTIPICO
616101	616066	Tem como sinônimo HOMOTIPICO
616068	616067	Tem como sinônimo HOMOTIPICO
616067	616069	Tem como sinônimo BASIONIMO
616068	616069	Tem como sinônimo BASIONIMO
616085	616079	Tem como sinônimo BASIONIMO
616103	616079	Tem como sinônimo HETEROTIPICO
24313	616082	Tem como sinônimo HETEROTIPICO
616082	616083	Tem como sinônimo BASIONIMO
24313	616083	Tem como sinônimo HETEROTIPICO
24311	616084	Tem como sinônimo HETEROTIPICO
616026	616084	Tem como sinônimo HOMOTIPICO
106243	616085	Tem como sinônimo HETEROTIPICO
616103	616104	Tem como sinônimo HETEROTIPICO
136013	596446	Tem como sinônimo HOMOTIPICO
58130	593095	
616089	599591	Tem como sinônimo HETEROTIPICO
595778	598510	Tem como sinônimo HETEROTIPICO
24311	616090	Tem como sinônimo HETEROTIPICO
616098	616090	Tem como sinônimo HETEROTIPICO
616033	616091	Tem como sinônimo HOMOTIPICO
616098	616091	Tem como sinônimo HOMOTIPICO
87065	616092	Tem como sinônimo HOMOTIPICO
24313	616093	Tem como sinônimo HETEROTIPICO
24310	616094	Tem como sinônimo HETEROTIPICO
87065	616095	Tem como sinônimo HOMOTIPICO
87065	616096	Tem como sinônimo HETEROTIPICO
24311	616097	Tem como sinônimo HETEROTIPICO
24311	616098	Tem como sinônimo HETEROTIPICO
87065	616099	Tem como sinônimo HETEROTIPICO
24311	616100	Tem como sinônimo HETEROTIPICO
616100	616101	Tem como sinônimo BASIONIMO
24311	616101	Tem como sinônimo HETEROTIPICO
616065	616101	Tem como sinônimo HOMOTIPICO
616119	616101	Tem como sinônimo BASIONIMO
616156	616101	Tem como sinônimo BASIONIMO
616104	616106	Tem como sinônimo HETEROTIPICO
24313	616107	Tem como sinônimo HETEROTIPICO
87065	616108	Tem como sinônimo HETEROTIPICO
616107	616108	Tem como sinônimo HETEROTIPICO
66610	616109	Tem como sinônimo HOMOTIPICO
17620	56244	Tem como sinônimo HOMOTIPICO
23832	598821	Tem como sinônimo BASIONIMO
23821	594122	Tem como sinônimo HETEROTIPICO
23821	616111	Tem como sinônimo BASIONIMO
128035	617213	Tem como sinônimo HOMOTIPICO
7228	51144	Tem como sinônimo HETEROTIPICO
134146	134149	Tem como sinônimo BASIONIMO
27098	134149	Tem como sinônimo HETEROTIPICO
21671	617219	Tem como sinônimo BASIONIMO
613785	617220	Tem como sinônimo HOMOTIPICO
26226	617220	Tem como sinônimo HOMOTIPICO
26226	617221	Tem como sinônimo HETEROTIPICO
21673	617222	Tem como sinônimo HOMOTIPICO
105006	139437	Tem como sinônimo HETEROTIPICO
21676	617224	Tem como sinônimo BASIONIMO
21677	617225	Tem como sinônimo BASIONIMO
110118	617226	Tem como sinônimo HETEROTIPICO
35871	617227	Tem como sinônimo HOMOTIPICO
35931	617227	Tem como sinônimo HETEROTIPICO
116009	99344	Tem como sinônimo HETEROTIPICO
11975	31993	Tem como sinônimo HETEROTIPICO
15721	44368	Tem como sinônimo HETEROTIPICO
127231	44368	Tem como sinônimo HETEROTIPICO
44371	597776	Tem como sinônimo HOMOTIPICO
35187	50186	Tem como sinônimo BASIONIMO
129490	617236	Tem como sinônimo BASIONIMO
77619	601705	Tem como sinônimo HETEROTIPICO
21608	77608	Tem como sinônimo HETEROTIPICO
84509	593874	Tem como sinônimo HOMOTIPICO
4276	39930	Tem como sinônimo HETEROTIPICO
21628	77646	Tem como sinônimo HETEROTIPICO
21628	77647	Tem como sinônimo HETEROTIPICO
21608	77649	Tem como sinônimo HETEROTIPICO
21634	601587	Tem como sinônimo HETEROTIPICO
21634	77665	Tem como sinônimo HETEROTIPICO
39874	77673	Tem como sinônimo HETEROTIPICO
610604	46294	Tem como sinônimo HOMOTIPICO
24127	24128	Tem como sinônimo BASIONIMO
617244	617242	Tem como sinônimo HETEROTIPICO
11028	69067	Tem como sinônimo BASIONIMO
617248	617249	Tem como sinônimo HOMOTIPICO
101095	617251	Tem como sinônimo HETEROTIPICO
617253	617254	Tem como sinônimo HETEROTIPICO
610315	617139	Tem como sinônimo HETEROTIPICO
616302	616305	Tem como sinônimo HETEROTIPICO
616302	616306	Tem como sinônimo HOMOTIPICO
616307	616308	Tem como sinônimo BASIONIMO
616310	616308	Tem como sinônimo BASIONIMO
20356	616309	Tem como sinônimo HETEROTIPICO
616307	616310	Tem como sinônimo HOMOTIPICO
13580	616311	Tem como sinônimo HETEROTIPICO
106126	616312	Tem como sinônimo HETEROTIPICO
106126	616313	Tem como sinônimo HETEROTIPICO
616314	616315	Tem como sinônimo HOMOTIPICO
616314	616316	Tem como sinônimo BASIONIMO
13577	616317	Tem como sinônimo HETEROTIPICO
106083	616323	Tem como sinônimo HETEROTIPICO
616225	616324	Tem como sinônimo HOMOTIPICO
86727	616326	Tem como sinônimo HETEROTIPICO
105828	616326	Tem como sinônimo HETEROTIPICO
616107	616327	Tem como sinônimo HETEROTIPICO
106126	616329	Tem como sinônimo HETEROTIPICO
106126	616330	Tem como sinônimo HETEROTIPICO
106126	616331	Tem como sinônimo HETEROTIPICO
106126	616332	Tem como sinônimo HETEROTIPICO
106126	616333	Tem como sinônimo HETEROTIPICO
106126	616334	Tem como sinônimo HETEROTIPICO
106126	616335	Tem como sinônimo HETEROTIPICO
106126	616337	Tem como sinônimo HETEROTIPICO
106126	616339	Tem como sinônimo HETEROTIPICO
106126	616340	Tem como sinônimo HETEROTIPICO
106126	616341	Tem como sinônimo HETEROTIPICO
12960	616342	Tem como sinônimo HETEROTIPICO
12960	616343	Tem como sinônimo HETEROTIPICO
12960	616344	Tem como sinônimo HETEROTIPICO
616349	616346	Tem como sinônimo BASIONIMO
106126	616351	Tem como sinônimo HETEROTIPICO
20493	616350	Tem como sinônimo HETEROTIPICO
20493	616352	Tem como sinônimo HETEROTIPICO
13579	616353	Tem como sinônimo HETEROTIPICO
13579	616354	Tem como sinônimo HETEROTIPICO
106126	616359	Tem como sinônimo HETEROTIPICO
106126	616360	Tem como sinônimo HETEROTIPICO
106126	616364	Tem como sinônimo HETEROTIPICO
13602	616363	Tem como sinônimo HETEROTIPICO
106126	616365	Tem como sinônimo HETEROTIPICO
104991	616366	Tem como sinônimo HETEROTIPICO
104991	616368	Tem como sinônimo HETEROTIPICO
104991	616367	Tem como sinônimo HETEROTIPICO
616369	616370	Tem como sinônimo HETEROTIPICO
104991	616371	Tem como sinônimo HETEROTIPICO
104991	616372	Tem como sinônimo HETEROTIPICO
104991	616373	Tem como sinônimo HETEROTIPICO
104991	616376	Tem como sinônimo HETEROTIPICO
616374	616375	Tem como sinônimo BASIONIMO
104991	616377	Tem como sinônimo HETEROTIPICO
104991	616378	Tem como sinônimo HETEROTIPICO
12965	616379	Tem como sinônimo HETEROTIPICO
104991	616380	Tem como sinônimo HETEROTIPICO
616229	616381	Tem como sinônimo HETEROTIPICO
104991	616382	Tem como sinônimo HETEROTIPICO
12965	616383	Tem como sinônimo HOMOTIPICO
104991	616384	Tem como sinônimo HETEROTIPICO
32202	616385	Tem como sinônimo HETEROTIPICO
12963	616386	Tem como sinônimo HETEROTIPICO
12963	616388	Tem como sinônimo HETEROTIPICO
121700	616389	Tem como sinônimo HETEROTIPICO
20331	616390	Tem como sinônimo BASIONIMO
13518	616391	Tem como sinônimo HETEROTIPICO
12965	616392	Tem como sinônimo HOMOTIPICO
13518	616393	Tem como sinônimo HETEROTIPICO
12965	616394	Tem como sinônimo HETEROTIPICO
13518	616395	Tem como sinônimo HETEROTIPICO
616397	616398	Tem como sinônimo HETEROTIPICO
13518	616399	Tem como sinônimo HETEROTIPICO
13518	616400	Tem como sinônimo HETEROTIPICO
121700	616401	Tem como sinônimo HETEROTIPICO
121700	616402	Tem como sinônimo HETEROTIPICO
12965	616406	Tem como sinônimo HETEROTIPICO
13577	616407	Tem como sinônimo HETEROTIPICO
616302	616409	Tem como sinônimo HETEROTIPICO
32228	616410	Tem como sinônimo HETEROTIPICO
13577	616412	Tem como sinônimo HETEROTIPICO
12946	616413	Tem como sinônimo HETEROTIPICO
12946	616414	Tem como sinônimo HETEROTIPICO
12946	616415	Tem como sinônimo HETEROTIPICO
13601	616416	Tem como sinônimo HOMOTIPICO
616419	616420	Tem como sinônimo BASIONIMO
616422	616423	Tem como sinônimo BASIONIMO
17659	56777	Tem como sinônimo HETEROTIPICO
17659	56782	Tem como sinônimo HETEROTIPICO
17659	56743	Tem como sinônimo HETEROTIPICO
17659	56748	Tem como sinônimo HETEROTIPICO
17659	56749	Tem como sinônimo HETEROTIPICO
17659	56755	Tem como sinônimo HETEROTIPICO
17659	56758	Tem como sinônimo HETEROTIPICO
17590	55915	Tem como sinônimo HETEROTIPICO
13603	616426	Tem como sinônimo HETEROTIPICO
106092	616427	Tem como sinônimo HETEROTIPICO
106092	616429	Tem como sinônimo HETEROTIPICO
91888	616431	Tem como sinônimo HETEROTIPICO
623930	616432	Tem como sinônimo BASIONIMO
91884	616434	Tem como sinônimo BASIONIMO
623825	616434	Tem como sinônimo BASIONIMO
13577	616435	Tem como sinônimo HETEROTIPICO
13580	616436	Tem como sinônimo HETEROTIPICO
13580	616437	Tem como sinônimo HETEROTIPICO
13580	616438	Tem como sinônimo HETEROTIPICO
616438	616439	Tem como sinônimo BASIONIMO
13580	616439	Tem como sinônimo HETEROTIPICO
13580	616440	Tem como sinônimo HETEROTIPICO
616442	616440	Tem como sinônimo BASIONIMO
13580	616441	Tem como sinônimo HETEROTIPICO
13580	616442	Tem como sinônimo HETEROTIPICO
12970	616444	Tem como sinônimo HETEROTIPICO
13271	616445	Tem como sinônimo HETEROTIPICO
616228	616446	Tem como sinônimo HETEROTIPICO
12946	616448	Tem como sinônimo HETEROTIPICO
12946	616450	Tem como sinônimo HETEROTIPICO
12946	616451	Tem como sinônimo HETEROTIPICO
12946	616452	Tem como sinônimo HETEROTIPICO
12946	616453	Tem como sinônimo HETEROTIPICO
616448	616453	Tem como sinônimo BASIONIMO
12946	616455	Tem como sinônimo HETEROTIPICO
616459	616455	Tem como sinônimo BASIONIMO
12946	616456	Tem como sinônimo HETEROTIPICO
12946	616457	Tem como sinônimo HETEROTIPICO
12946	616458	Tem como sinônimo HETEROTIPICO
12946	616459	Tem como sinônimo HETEROTIPICO
616228	616460	Tem como sinônimo HETEROTIPICO
12966	616461	Tem como sinônimo HOMOTIPICO
616464	616462	Tem como sinônimo BASIONIMO
20329	616465	Tem como sinônimo HETEROTIPICO
25975	616468	Tem como sinônimo HETEROTIPICO
616469	616468	Tem como sinônimo BASIONIMO
25975	616469	Tem como sinônimo HETEROTIPICO
12966	616471	Tem como sinônimo HETEROTIPICO
12966	616472	Tem como sinônimo HETEROTIPICO
12946	616474	Tem como sinônimo HETEROTIPICO
616452	616474	Tem como sinônimo HETEROTIPICO
616348	616470	Tem como sinônimo HOMOTIPICO
9550	616475	Tem como sinônimo HOMOTIPICO
23293	109130	Tem como sinônimo HETEROTIPICO
133413	616476	Tem como sinônimo HOMOTIPICO
13577	616477	Tem como sinônimo HETEROTIPICO
606229	616478	Tem como sinônimo HOMOTIPICO
617142	617143	Tem como sinônimo HOMOTIPICO
26224	26290	Tem como sinônimo BASIONIMO
79844	26290	Tem como sinônimo BASIONIMO
26224	79844	Tem como sinônimo HOMOTIPICO
79844	610408	Tem como sinônimo HOMOTIPICO
26224	610408	Tem como sinônimo HOMOTIPICO
597243	617146	Tem como sinônimo HETEROTIPICO
597243	617148	Tem como sinônimo HOMOTIPICO
130948	617150	Tem como sinônimo BASIONIMO
596402	617151	Tem como sinônimo BASIONIMO
616769	616748	Tem como sinônimo BASIONIMO
616771	616748	Tem como sinônimo BASIONIMO
616734	616736	Tem como sinônimo HETEROTIPICO
616734	616739	Tem como sinônimo HETEROTIPICO
616734	616735	Tem como sinônimo BASIONIMO
616763	616735	Tem como sinônimo BASIONIMO
616767	616735	Tem como sinônimo BASIONIMO
616726	616727	Tem como sinônimo BASIONIMO
121868	616733	Tem como sinônimo HETEROTIPICO
616731	616732	Tem como sinônimo BASIONIMO
616671	616732	Tem como sinônimo HETEROTIPICO
33971	616740	Tem como sinônimo HETEROTIPICO
616755	616756	Tem como sinônimo BASIONIMO
609385	616743	Tem como sinônimo HETEROTIPICO
616734	616738	Tem como sinônimo HETEROTIPICO
616746	616747	Tem como sinônimo BASIONIMO
612576	616753	Tem como sinônimo BASIONIMO
43419	616765	Tem como sinônimo HOMOTIPICO
33970	616765	Tem como sinônimo HETEROTIPICO
610170	616777	Tem como sinônimo HOMOTIPICO
616734	616766	Tem como sinônimo HETEROTIPICO
610171	616788	Tem como sinônimo HETEROTIPICO
610171	616792	Tem como sinônimo HETEROTIPICO
610171	616789	Tem como sinônimo HETEROTIPICO
616788	616789	Tem como sinônimo BASIONIMO
616795	616789	Tem como sinônimo BASIONIMO
610171	616793	Tem como sinônimo HETEROTIPICO
610171	616794	Tem como sinônimo HETEROTIPICO
610171	616795	Tem como sinônimo HETEROTIPICO
610175	616780	Tem como sinônimo BASIONIMO
616783	616780	Tem como sinônimo BASIONIMO
9989	616796	Tem como sinônimo HETEROTIPICO
9992	616797	Tem como sinônimo HOMOTIPICO
596703	616798	Tem como sinônimo HETEROTIPICO
596703	616799	Tem como sinônimo HETEROTIPICO
616799	616800	Tem como sinônimo BASIONIMO
596703	616800	Tem como sinônimo HETEROTIPICO
616734	616767	Tem como sinônimo HOMOTIPICO
4057	4022	Tem como sinônimo HETEROTIPICO
610175	616785	Tem como sinônimo HOMOTIPICO
11345	65136	Tem como sinônimo HETEROTIPICO
33971	616772	Tem como sinônimo HETEROTIPICO
609385	616769	Tem como sinônimo HETEROTIPICO
610175	616783	Tem como sinônimo HOMOTIPICO
616757	616758	Tem como sinônimo BASIONIMO
616755	616758	Tem como sinônimo HETEROTIPICO
610173	616778	Tem como sinônimo BASIONIMO
616779	616778	Tem como sinônimo BASIONIMO
616786	616778	Tem como sinônimo BASIONIMO
610173	616779	Tem como sinônimo HOMOTIPICO
616734	616764	Tem como sinônimo HETEROTIPICO
610173	616774	Tem como sinônimo HETEROTIPICO
610175	616781	Tem como sinônimo HETEROTIPICO
610175	616782	Tem como sinônimo HOMOTIPICO
610171	616787	Tem como sinônimo HETEROTIPICO
616769	616770	Tem como sinônimo HOMOTIPICO
616746	616770	Tem como sinônimo HETEROTIPICO
616749	616771	Tem como sinônimo HOMOTIPICO
616746	616771	Tem como sinônimo HETEROTIPICO
101020	616791	Tem como sinônimo HETEROTIPICO
38474	70910	Tem como sinônimo HETEROTIPICO
38473	70910	Tem como sinônimo HETEROTIPICO
612578	616759	Tem como sinônimo BASIONIMO
612579	616773	Tem como sinônimo HOMOTIPICO
91086	616810	Tem como sinônimo HETEROTIPICO
28663	53179	Tem como sinônimo BASIONIMO
52979	53179	Tem como sinônimo HOMOTIPICO
596703	616812	Tem como sinônimo HETEROTIPICO
594715	595636	Tem como sinônimo HETEROTIPICO
594715	616813	Tem como sinônimo HETEROTIPICO
595636	616813	Tem como sinônimo BASIONIMO
594715	616814	Tem como sinônimo HETEROTIPICO
594715	616818	Tem como sinônimo HETEROTIPICO
597710	602286	Tem como sinônimo HETEROTIPICO
596077	616816	Tem como sinônimo BASIONIMO
593508	616817	Tem como sinônimo HETEROTIPICO
596865	616819	Tem como sinônimo HOMOTIPICO
612206	616820	Tem como sinônimo HETEROTIPICO
609897	616821	Tem como sinônimo HETEROTIPICO
609897	616822	Tem como sinônimo HETEROTIPICO
90822	616824	Tem como sinônimo HETEROTIPICO
83856	600415	Tem como sinônimo HOMOTIPICO
612204	616834	Tem como sinônimo HETEROTIPICO
612204	616836	Tem como sinônimo HETEROTIPICO
8728	616837	Tem como sinônimo HETEROTIPICO
616831	616838	Tem como sinônimo HETEROTIPICO
19290	132351	Tem como sinônimo HETEROTIPICO
23100	616845	
609910	616844	Tem como sinônimo HETEROTIPICO
616842	616846	Tem como sinônimo BASIONIMO
609910	616847	Tem como sinônimo HETEROTIPICO
609910	616848	Tem como sinônimo HETEROTIPICO
616844	616848	Tem como sinônimo BASIONIMO
609910	616849	Tem como sinônimo HETEROTIPICO
609910	616851	Tem como sinônimo HETEROTIPICO
616852	598422	Tem como sinônimo BASIONIMO
612311	616858	Tem como sinônimo HETEROTIPICO
612311	616859	Tem como sinônimo HETEROTIPICO
616852	29530	Tem como sinônimo HOMOTIPICO
78330	136237	Tem como sinônimo HETEROTIPICO
616861	29531	Tem como sinônimo BASIONIMO
616862	616863	Tem como sinônimo HOMOTIPICO
616864	616866	Tem como sinônimo HETEROTIPICO
616865	616867	Tem como sinônimo HOMOTIPICO
616862	109546	Tem como sinônimo HETEROTIPICO
616862	616868	Tem como sinônimo HETEROTIPICO
616862	616869	Tem como sinônimo HETEROTIPICO
612340	616870	Tem como sinônimo HETEROTIPICO
616865	616870	Tem como sinônimo HETEROTIPICO
616862	616871	Tem como sinônimo HETEROTIPICO
612340	616872	Tem como sinônimo HETEROTIPICO
616865	616872	Tem como sinônimo HETEROTIPICO
616862	616873	Tem como sinônimo HETEROTIPICO
609915	616874	Tem como sinônimo HETEROTIPICO
23101	616876	Tem como sinônimo HETEROTIPICO
609915	616875	Tem como sinônimo HETEROTIPICO
23101	616877	Tem como sinônimo HETEROTIPICO
609915	616878	Tem como sinônimo HETEROTIPICO
23101	616879	Tem como sinônimo HETEROTIPICO
23101	616880	Tem como sinônimo HETEROTIPICO
616882	29532	Tem como sinônimo BASIONIMO
616882	596969	Tem como sinônimo HETEROTIPICO
616882	616884	Tem como sinônimo HETEROTIPICO
616882	109551	Tem como sinônimo HETEROTIPICO
609913	616887	Tem como sinônimo HETEROTIPICO
609913	616888	Tem como sinônimo HETEROTIPICO
612239	616888	Tem como sinônimo HETEROTIPICO
609913	616889	Tem como sinônimo HETEROTIPICO
612240	616890	Tem como sinônimo HETEROTIPICO
612240	616891	Tem como sinônimo HETEROTIPICO
612240	616892	Tem como sinônimo HETEROTIPICO
616894	616895	Tem como sinônimo HETEROTIPICO
616894	616896	Tem como sinônimo HETEROTIPICO
616894	616897	Tem como sinônimo HETEROTIPICO
616894	616898	Tem como sinônimo BASIONIMO
622223	617523	Tem como sinônimo HETEROTIPICO
84901	617532	Tem como sinônimo HETEROTIPICO
603010	617536	Tem como sinônimo BASIONIMO
603011	617538	Tem como sinônimo HETEROTIPICO
603010	617540	Tem como sinônimo HETEROTIPICO
115404	58181	Tem como sinônimo HETEROTIPICO
617541	617542	Tem como sinônimo BASIONIMO
105289	617543	Tem como sinônimo HETEROTIPICO
597142	617544	Tem como sinônimo HETEROTIPICO
617541	617545	Tem como sinônimo HETEROTIPICO
110714	598173	Tem como sinônimo HETEROTIPICO
110718	600527	Tem como sinônimo HETEROTIPICO
617552	593666	Tem como sinônimo HETEROTIPICO
617552	599455	Tem como sinônimo HETEROTIPICO
617553	597258	Tem como sinônimo HETEROTIPICO
617552	598470	Tem como sinônimo HETEROTIPICO
96855	597270	Tem como sinônimo HETEROTIPICO
606058	593673	Tem como sinônimo HOMOTIPICO
96018	617562	Tem como sinônimo BASIONIMO
617564	600073	Tem como sinônimo HOMOTIPICO
617566	595710	Tem como sinônimo HOMOTIPICO
95967	599276	Tem como sinônimo BASIONIMO
617144	617152	Tem como sinônimo HETEROTIPICO
599766	617153	Tem como sinônimo HETEROTIPICO
597030	617154	Tem como sinônimo HETEROTIPICO
617154	617155	Tem como sinônimo BASIONIMO
597030	617155	Tem como sinônimo HETEROTIPICO
597030	617156	Tem como sinônimo HOMOTIPICO
597030	617157	Tem como sinônimo HETEROTIPICO
597030	617159	Tem como sinônimo HETEROTIPICO
123435	98866	Tem como sinônimo BASIONIMO
581963	98866	Tem como sinônimo HOMOTIPICO
104305	582355	Tem como sinônimo HOMOTIPICO
610318	617160	Tem como sinônimo BASIONIMO
610319	617161	Tem como sinônimo HETEROTIPICO
617161	617162	Tem como sinônimo BASIONIMO
610319	617162	Tem como sinônimo HETEROTIPICO
